"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
8.613874159E1,1.498312801E-1,-1.674186707E0,-7.135951042E0
8.614373690E1,7.834600210E-1,-1.313242912E0,-8.026219368E0
8.614873242E1,1.839112282E0,-1.242958069E0,-9.762523651E0
8.615372820E1,1.225902200E0,-9.686450958E-1,-1.140934181E1
8.615872424E1,1.408880472E0,-5.022077560E-1,-1.298364353E1
8.616372054E1,2.048035622E0,5.670585632E-1,-1.169849586E1
8.616871711E1,2.785408974E0,1.754915714E0,-1.041286564E1
8.617371393E1,2.729710579E0,2.752092361E0,-9.662189484E0
8.617871101E1,3.024847507E0,3.365891933E0,-7.771348000E0
8.618370836E1,3.716305017E0,3.724460125E0,-5.289839745E0
8.618870596E1,4.442934036E0,3.939964771E0,-3.162877560E0
8.619370362E1,2.930204153E0,4.438137054E0,-2.787320614E0
8.619870127E1,2.212767601E0,4.505385399E0,-2.316832066E0
8.620369893E1,2.318483829E0,4.307558060E0,-2.358287334E0
8.620869659E1,2.318218470E0,3.799734116E0,-2.520258427E0
8.621369424E1,1.906999826E0,3.427967548E0,-2.898642540E0
8.621869190E1,1.493924022E0,3.178657532E0,-4.131776333E0
8.622368955E1,1.189855814E0,2.975803852E0,-5.300531387E0
8.622868700E1,7.795440555E-1,2.846009731E0,-5.889937401E0
8.623368377E1,4.804508686E-1,2.810699463E0,-6.164151192E0
8.623868039E1,2.164322585E-1,2.864975929E0,-6.248088837E0
8.624367700E1,1.718327403E-2,2.989696503E0,-6.483923912E0
8.624867362E1,-4.804648459E-1,3.271014214E0,-6.732554436E0
8.625367023E1,-9.037210941E-1,3.668423653E0,-6.868901730E0
8.625866685E1,-1.083273292E0,4.012534142E0,-7.126320362E0
8.626366346E1,-1.302295446E0,4.471334934E0,-7.211947441E0
8.626866008E1,-1.565304995E0,4.903625011E0,-7.207233429E0
8.627365669E1,-1.779108524E0,5.323821068E0,-7.054913521E0
8.627865330E1,-1.975349307E0,5.691288948E0,-6.836556911E0
8.628364992E1,-2.030437708E0,6.018181801E0,-6.611863136E0
8.628864653E1,-2.014343739E0,6.326087952E0,-6.361720085E0
8.629364315E1,-2.030047178E0,6.552914619E0,-6.133769989E0
8.629863976E1,-1.934346795E0,6.753837585E0,-5.927823067E0
8.630363638E1,-1.792948246E0,6.893263817E0,-5.661869049E0
8.630863299E1,-1.666310072E0,6.899653435E0,-5.373753548E0
8.631362961E1,-1.549953461E0,6.849896431E0,-5.067661762E0
8.631862622E1,-1.462569594E0,6.698465347E0,-4.690910816E0
8.632362284E1,-1.384555101E0,6.483497620E0,-4.255712986E0
8.632861945E1,-1.293703437E0,6.130438328E0,-3.688555241E0
8.633361606E1,-1.218275309E0,5.667611599E0,-2.992830276E0
8.633861268E1,-1.104948640E0,5.144702911E0,-2.236917019E0
8.634360929E1,-1.006082892E0,4.496632099E0,-1.371651411E0
8.634860591E1,-8.542271852E-1,3.768113136E0,-3.059248924E-1
8.635360252E1,-5.962966681E-1,2.881645679E0,1.294626951E0
8.635859914E1,-1.200210452E-1,1.848513603E0,3.103675842E0
8.636359575E1,1.857072115E-2,6.440696716E-1,5.117812157E0
8.636859690E1,5.332638621E-1,-7.947168350E-1,7.493258476E0
8.637359273E1,1.352239609E0,-2.294127464E0,1.022724915E1
8.637858856E1,2.069876432E0,-3.902894020E0,1.312622547E1
8.638358440E1,2.708924055E0,-5.805683136E0,1.571832466E1
8.638858023E1,3.516519070E0,-8.056826591E0,1.733231354E1
8.639357606E1,4.432012081E0,-1.052314568E1,1.699959946E1
8.639857190E1,5.119377136E0,-1.253999138E1,1.524748230E1
8.640356773E1,5.580045700E0,-1.373312283E1,1.275291061E1
8.640856382E1,5.269050598E0,-1.365053272E1,1.053180027E1
8.641356018E1,4.763623714E0,-1.242261791E1,8.642621040E0
8.641855679E1,4.203958988E0,-1.017288208E1,7.350604534E0
8.642355367E1,3.364946127E0,-7.326119423E0,6.554582119E0
8.642855080E1,2.490730762E0,-4.772907257E0,5.859766960E0
8.643354794E1,1.572276831E0,-2.778123856E0,5.056310654E0
8.643854508E1,7.286701798E-1,-1.242738724E0,4.247695923E0
8.644354221E1,2.769621015E-1,-1.345834732E-1,3.334523201E0
8.644853935E1,3.080581427E-1,7.002954483E-1,2.300733089E0
8.645353648E1,2.849949598E-1,1.348900795E0,1.061568975E0
8.645853362E1,1.520950198E-1,1.904987335E0,7.671356201E-3
8.646353075E1,-3.863035440E-1,2.469244003E0,-5.549459457E-1
8.646852789E1,-1.190734029E0,3.042006969E0,-1.035242081E0
8.647352502E1,-1.951169252E0,3.348529816E0,-1.346131802E0
8.647852216E1,-2.659624100E0,3.284173012E0,-1.321903229E0
8.648351929E1,-3.527073145E0,2.844678879E0,-9.913365841E-1
8.648851643E1,-3.652683973E0,2.009013653E0,-9.479453564E-1
8.649351356E1,-4.263372898E0,9.740638733E-1,-1.099886179E0
8.649851070E1,-4.863027573E0,-1.159238815E-1,-2.069981098E0
8.650350784E1,-4.354882240E0,-1.533760071E0,-3.098655224E0
8.650850497E1,-3.265678644E0,-3.203773499E0,-2.839459896E0
8.651350185E1,-2.769920826E0,-5.082050323E0,-1.346676230E0
8.651849872E1,-2.505389929E0,-7.428890228E0,9.007313251E-1
8.652349534E1,-2.051608324E0,-9.937168121E0,3.500788689E0
8.652849195E1,-2.138639688E0,-1.203880978E1,5.491312504E0
8.653348856E1,-3.244248390E0,-1.324980354E1,6.108773232E0
8.653848518E1,-4.621460438E0,-1.327746677E1,5.655034065E0
8.654348179E1,-5.577689648E0,-1.141549110E1,3.196910381E0
8.654847841E1,-6.403173447E0,-7.770338058E0,-5.686254501E-1
8.655347502E1,-5.837948799E0,-3.996351242E0,-3.947907925E0
8.655847164E1,-4.431285381E0,-8.038644791E-1,-6.555896759E0
8.656346825E1,-4.294849396E0,1.961233139E0,-9.185552597E0
8.656846487E1,-4.888823509E0,4.273533344E0,-1.043141079E1
8.657346148E1,-5.073284149E0,5.842440605E0,-1.099584961E1
8.657845810E1,-5.180487633E0,6.771243095E0,-1.091369247E1
8.658345471E1,-5.186818123E0,7.663666248E0,-1.136227894E1
8.658845133E1,-6.168945312E0,7.860178947E0,-1.127639103E1
8.659344794E1,-7.453062057E0,7.708463669E0,-1.157721233E1
8.659844455E1,-9.205962181E0,7.170221329E0,-1.168611622E1
8.660344117E1,-1.028261757E1,6.367101192E0,-1.042366219E1
8.660843778E1,-1.123565674E1,5.705453873E0,-8.915462494E0
8.661343440E1,-1.152654648E1,5.501536369E0,-7.465021133E0
8.661843799E1,-1.170471001E1,5.223778725E0,-5.049906731E0
8.662343226E1,-1.165071774E1,5.008510590E0,-2.646848440E0
8.662841945E1,-1.057118225E1,4.669376373E0,-1.859233379E-1
8.663340711E1,-8.606549263E0,4.437446594E0,1.454875231E0
8.663839570E1,-6.104741096E0,3.680691242E0,1.908150196E0
8.664338554E1,-3.702194214E0,2.700253963E0,-4.305957556E-1
8.664837690E1,-1.208162904E0,1.473975182E0,-5.806186199E0
8.665336982E1,1.173058748E0,-6.839570999E-1,-1.012831688E1
8.665836429E1,2.521003723E0,-2.605637550E0,-1.306914330E1
8.666336054E1,2.807787180E0,-3.201641083E0,-1.266566849E1
8.666835841E1,2.730878592E0,-2.512389183E0,-1.136177921E1
8.667335784E1,2.304313421E0,-1.515818596E0,-1.046760178E1
8.667835862E1,2.055435181E0,-1.233997345E0,-9.105683327E0
8.668336049E1,2.413129091E0,-1.593732834E0,-8.155980110E0
8.668836320E1,3.354502678E0,-2.905623436E0,-8.250549316E0
8.669336648E1,4.732244492E0,-4.982898712E0,-8.769762993E0
8.669837008E1,6.593224049E0,-7.125303268E0,-8.282285690E0
8.670337372E1,9.076210976E0,-9.109978676E0,-7.308434963E0
8.670837445E1,1.147538185E1,-1.049711895E1,-5.909076214E0
8.671337174E1,1.380112839E1,-1.113512135E1,-4.551162243E0
8.671836836E1,1.556255150E1,-1.065517616E1,-2.159215689E0
8.672336497E1,1.617301369E1,-8.911379814E0,3.099025488E-1
8.672836159E1,1.535789013E1,-6.609659195E0,2.695693493E0
8.673335820E1,1.291171646E1,-4.129323959E0,5.041452408E0
8.673835482E1,9.631963730E0,-1.819910049E0,7.057018280E0
8.674335143E1,6.709928989E0,8.316040039E-3,8.207793236E0
8.674834804E1,4.543734550E0,1.289667130E0,8.505816460E0
8.675334466E1,2.749649286E0,2.281368732E0,8.025195122E0
8.675834127E1,9.936242104E-1,3.024831772E0,6.832866669E0
8.676333789E1,1.633501202E-1,3.350748062E0,5.631116390E0
8.676833450E1,-5.950102806E-1,3.580351353E0,4.800103188E0
8.677333112E1,-1.558738947E0,3.498426914E0,3.910229445E0
8.677832773E1,-2.462770700E0,3.500104904E0,2.608297825E0
8.678332435E1,-3.372058868E0,3.496660233E0,9.586465955E-1
8.678832096E1,-4.119382858E0,3.200941086E0,-4.785536826E-1
8.679331758E1,-4.233201027E0,2.661219120E0,-6.470799446E-1
8.679831419E1,-3.709338903E0,1.911430359E0,8.677762151E-1
8.680331080E1,-4.053100586E0,1.990203381E0,1.733850479E0
8.680830742E1,-4.261159420E0,1.829506397E0,1.796229482E0
8.681330403E1,-4.106156349E0,1.386476517E0,1.627053499E0
8.681830065E1,-3.785249710E0,8.504133224E-1,1.004772186E0
8.682329726E1,-2.674118996E0,2.429323196E-1,8.942683935E-1
8.682829388E1,-2.279676914E0,1.620388031E-2,5.756390095E-1
8.683329049E1,-2.262956142E0,3.060121536E-1,1.958426237E-1
8.683828711E1,-2.133305788E0,5.781517029E-1,-1.801675558E-2
8.684328372E1,-1.910069823E0,7.440099716E-1,-1.852430105E-1
8.684828034E1,-1.478235722E0,1.193795204E0,8.430957794E-3
8.685327695E1,-1.349257469E0,1.465406418E0,6.697864532E-1
8.685827356E1,-1.552111506E0,1.714588165E0,1.077571034E0
8.686327018E1,-1.566374779E0,2.013080597E0,1.349420071E0
8.686826700E1,-1.423105597E0,2.248371601E0,1.415725827E0
8.687326388E1,-1.177987218E0,2.293773174E0,1.575259328E0
8.687826075E1,-8.416441679E-1,2.185540199E0,1.846028566E0
8.688325763E1,-6.108507514E-1,1.995737553E0,2.098048210E0
8.688825450E1,-4.144522548E-1,1.951801300E0,2.106333256E0
8.689325138E1,-2.767091393E-1,1.845354080E0,1.924257398E0
8.689824825E1,-2.264680266E-1,1.623826981E0,1.796246529E0
8.690324513E1,-2.012997866E-2,1.378301620E0,1.693549514E0
8.690824200E1,2.485525608E-1,1.271545410E0,1.611205816E0
8.691323888E1,5.359113216E-1,1.147957802E0,1.680580497E0
8.691823575E1,8.035908341E-1,9.957265854E-1,1.924888849E0
8.692323263E1,1.040270925E0,8.053245544E-1,2.135708332E0
8.692822950E1,1.403997779E0,5.575990677E-1,2.232130766E0
8.693322638E1,1.887596130E0,2.812118530E-1,2.176642418E0
8.693822325E1,2.469565630E0,1.101083755E-1,2.156331062E0
8.694322013E1,3.211049557E0,-1.304569244E-1,2.252702475E0
8.694821700E1,3.955524445E0,-4.593582153E-1,2.379055977E0
8.695321388E1,4.656516552E0,-9.146089554E-1,2.484972954E0
8.695821075E1,5.351213932E0,-1.421664238E0,2.582159996E0
8.696320763E1,5.874361515E0,-1.836771011E0,2.708630562E0
8.696820450E1,6.206281185E0,-2.171761513E0,2.837567568E0
8.697320138E1,6.463864326E0,-2.462519646E0,2.971444845E0
8.697819825E1,6.611472607E0,-2.783232689E0,2.973928452E0
8.698319513E1,6.498643875E0,-3.047774315E0,2.950743198E0
8.698819200E1,6.303468704E0,-3.294561386E0,2.985764980E0
8.699318888E1,6.067532539E0,-3.557195663E0,2.995270729E0
8.699818575E1,5.836697578E0,-3.730450630E0,2.924442053E0
8.700318263E1,5.719473362E0,-3.862528801E0,2.510835648E0
8.700817950E1,5.512369156E0,-3.869944572E0,1.923154950E0
8.701317638E1,5.014383316E0,-3.800767899E0,1.590169668E0
8.701817325E1,4.517396927E0,-3.743565559E0,1.671815634E0
8.702317013E1,3.958794117E0,-3.451714516E0,2.116803169E0
8.702816700E1,3.457047939E0,-3.262626648E0,2.811924696E0
8.703316388E1,3.167908192E0,-3.132814407E0,3.578608990E0
8.703816049E1,2.666615009E0,-2.865815163E0,4.303053856E0
8.704315711E1,2.117488384E0,-2.834948540E0,4.766817093E0
8.704815372E1,1.858737350E0,-2.910287857E0,4.922920227E0
8.705315034E1,2.009497404E0,-3.196516991E0,5.083611488E0
8.705814695E1,2.611207962E0,-3.654698372E0,5.085165977E0
8.706314356E1,3.424368143E0,-4.069085121E0,4.666911125E0
8.706814018E1,4.277369976E0,-4.427564621E0,4.297844410E0
8.707313679E1,4.879527092E0,-4.720971107E0,4.065312862E0
8.707813341E1,5.015526295E0,-4.815847397E0,3.496741772E0
8.708313002E1,4.908590794E0,-4.868458748E0,2.907341003E0
8.708812664E1,4.862834930E0,-5.149682045E0,2.346353531E0
8.709312325E1,4.760731697E0,-5.580698967E0,1.800641894E0
8.709811987E1,4.444575787E0,-5.836243629E0,1.495759606E0
8.710311648E1,4.120947361E0,-5.966780663E0,1.918791533E0
8.710811310E1,3.483154774E0,-5.838338852E0,2.911524773E0
8.711310971E1,2.450883389E0,-5.697603226E0,4.086389065E0
8.711810632E1,1.442238569E0,-5.472645760E0,5.154407501E0
8.712310424E1,3.174735606E-1,-5.323697090E0,6.156911373E0
8.712810174E1,-1.022353172E0,-4.992105484E0,7.008117676E0
8.713309872E1,-2.023946762E0,-4.549721718E0,7.846993446E0
8.713809560E1,-2.578488827E0,-4.228912354E0,8.238852501E0
8.714309226E1,-3.249883175E0,-3.730937004E0,8.080992699E0
8.714808888E1,-3.405653000E0,-3.178787231E0,7.313070774E0
8.715308549E1,-3.274511814E0,-2.685928345E0,5.651926994E0
8.715808211E1,-2.779078484E0,-2.329595566E0,3.553795815E0
8.716307872E1,-1.952846527E0,-2.359063148E0,1.350684166E0
8.716807534E1,-9.872369766E-1,-2.647425652E0,-1.228865862E0
8.717307195E1,-8.243754506E-2,-2.706379890E0,-3.576686621E0
8.717806856E1,3.951219320E-1,-2.722731590E0,-5.378575325E0
8.718306518E1,5.294979811E-1,-2.777724266E0,-6.603829861E0
8.718806179E1,3.352646828E-1,-2.950105667E0,-7.363294601E0
8.719305841E1,-3.177771568E-1,-2.926177025E0,-7.905850887E0
8.719805502E1,-1.244582415E0,-3.127122879E0,-7.985944271E0
8.720305164E1,-2.237833738E0,-3.475972176E0,-7.503277779E0
8.720804825E1,-3.633071899E0,-3.434098244E0,-6.690358639E0
8.721304487E1,-4.938134193E0,-3.286489487E0,-5.338403702E0
8.721804148E1,-5.944000721E0,-3.183691978E0,-4.477352142E0
8.722303810E1,-6.627092838E0,-3.101470947E0,-3.536812305E0
8.722803471E1,-6.982137680E0,-3.049328804E0,-2.327055931E0
8.723303132E1,-6.891885281E0,-2.993858337E0,-7.764520645E-1
8.723802794E1,-6.363493919E0,-2.935337067E0,8.129941225E-1
8.724302455E1,-5.667148590E0,-2.742330551E0,1.971404433E0
8.724802117E1,-5.069489479E0,-2.718968391E0,2.550523758E0
8.725301778E1,-4.645584106E0,-2.659309387E0,2.754526377E0
8.725801440E1,-3.967518330E0,-2.431826591E0,2.371107578E0
8.726301101E1,-3.358057261E0,-2.156128883E0,1.476456404E0
8.726800763E1,-2.818465710E0,-2.018730164E0,3.846263885E-2
8.727300424E1,-2.124279022E0,-1.938146591E0,-1.361041784E0
8.727800086E1,-1.394884348E0,-1.875979424E0,-2.602426529E0
8.728299747E1,-1.274613857E0,-1.927287102E0,-4.331936836E0
8.728799409E1,-6.132078171E-1,-1.983449936E0,-6.319147587E0
8.729299070E1,-4.150822759E-1,-1.761501312E0,-7.971262932E0
8.729798732E1,3.457143307E-1,-1.569911957E0,-8.752029419E0
8.730298393E1,3.942732215E-1,-9.678249359E-1,-8.960570335E0
8.730798054E1,6.844470501E-1,-3.475370407E-1,-9.252244949E0
8.731297716E1,1.424847007E0,-5.243396759E-2,-1.038953590E1
8.731797377E1,1.888059616E0,5.131959915E-1,-1.190237427E1
8.732297039E1,2.867900848E0,1.134662628E0,-9.393038750E0
8.732796700E1,1.598571301E0,2.527883053E0,-7.635111809E0
8.733296362E1,9.143216014E-1,3.891993046E0,-4.852635860E0
8.733796023E1,3.065932035E0,3.878564835E0,-4.637903214E0
8.734295685E1,3.534849644E0,3.789045334E0,-5.223107338E0
8.734795346E1,4.097221375E0,3.492089272E0,-4.722093582E0
8.735295008E1,4.170678139E0,3.341782093E0,-4.593889713E0
8.735794669E1,2.744808197E0,3.605266094E0,-3.911118507E0
8.736294330E1,2.438429832E0,3.618735313E0,-3.718847036E0
8.736794138E1,2.151500940E0,3.540200710E0,-3.913846016E0
8.737294200E1,1.443125844E0,3.568288803E0,-4.005103111E0
8.737793940E1,1.124441385E0,3.526402473E0,-4.388405323E0
8.738293601E1,8.503304720E-1,3.427713871E0,-5.113294125E0
8.738793263E1,3.668271601E-1,3.603559971E0,-6.533324242E0
8.739292924E1,8.698419333E-1,3.673366547E0,-6.953776836E0
8.739792586E1,6.692641973E-1,3.929270267E0,-6.698771477E0
8.740292247E1,2.101768702E-1,4.299160004E0,-6.771891594E0
8.740791909E1,-3.354710639E-1,4.773399353E0,-6.799348354E0
8.741291570E1,-8.061022758E-1,5.127094746E0,-6.800092697E0
8.741791232E1,-1.253953576E0,5.523281097E0,-6.780976295E0
8.742290893E1,-1.666793823E0,5.801851273E0,-6.791779518E0
8.742790554E1,-1.872908354E0,6.154462814E0,-6.715066910E0
8.743290216E1,-2.042849779E0,6.452033520E0,-6.584016800E0
8.743789877E1,-2.110659838E0,6.716330051E0,-6.439039707E0
8.744289539E1,-2.020105362E0,7.000069141E0,-6.220262051E0
8.744789200E1,-1.908419490E0,7.183636665E0,-5.980290413E0
8.745288862E1,-1.828794241E0,7.312677383E0,-5.692596436E0
8.745788523E1,-1.690760732E0,7.322744846E0,-5.454989433E0
8.746288185E1,-1.446861744E0,7.302599430E0,-5.221514702E0
8.746787846E1,-1.212627769E0,7.125399590E0,-4.913122177E0
8.747287508E1,-1.026222587E0,6.848506927E0,-4.501414776E0
8.747787169E1,-9.186024070E-1,6.462181091E0,-3.965277433E0
8.748286830E1,-7.653492093E-1,5.961259842E0,-3.308096647E0
8.748786492E1,-7.932709455E-1,5.400335789E0,-2.521433353E0
8.749286153E1,-6.336095333E-1,4.668701649E0,-1.595017314E0
8.749785815E1,-3.358724713E-1,3.768224716E0,-4.708571434E-1
8.750285476E1,-2.147042155E-1,2.855944633E0,1.106402874E0
8.750785138E1,-1.542344987E-1,1.902040482E0,3.096930027E0
8.751284799E1,-1.077771187E-2,7.954883575E-1,5.475140572E0
8.751784461E1,3.278898001E-1,-4.789772034E-1,8.047410965E0
8.752284122E1,5.711129904E-1,-2.123291016E0,1.109352589E1
8.752783784E1,1.175424933E0,-4.045253754E0,1.479359531E1
8.753283445E1,1.486168623E0,-6.446932793E0,1.921575928E1
8.753783106E1,2.789334297E0,-9.427353859E0,2.115608597E1
8.754282768E1,4.315632343E0,-1.241639233E1,1.980751801E1
8.754782429E1,5.684645176E0,-1.472225189E1,1.656360054E1
8.755282091E1,6.295010090E0,-1.570464039E1,1.326905155E1
8.755781752E1,5.811130047E0,-1.523253441E1,1.044881821E1
8.756281414E1,4.737348080E0,-1.332681370E1,8.657619476E0
8.756781075E1,3.735132217E0,-1.037284470E1,7.399277687E0
8.757280737E1,3.128929138E0,-7.360592842E0,6.430024624E0
8.757780398E1,2.731068850E0,-4.725643158E0,5.421580791E0
8.758280060E1,1.871719360E0,-2.445755005E0,4.443987846E0
8.758779721E1,1.067343593E0,-5.772848129E-1,3.280957222E0
8.759279382E1,4.479228258E-1,8.618764877E-1,2.082736492E0
8.759779044E1,-1.172851920E-1,1.899078369E0,9.580008984E-1
8.760278705E1,-8.207918406E-1,2.552018166E0,-5.423831940E-2
8.760778367E1,-1.903572559E0,2.931597710E0,-9.678010941E-1
8.761278049E1,-2.933102846E0,3.014599800E0,-1.748488903E0
8.761777945E1,-4.146314144E0,2.566822529E0,-1.978125811E0
8.762277966E1,-5.723968983E0,1.868248940E0,-1.783382773E0
8.762777705E1,-6.805381298E0,9.093732834E-1,-1.548074961E0
8.763277372E1,-6.720300674E0,-1.845769882E-1,-1.971637726E0
8.763777034E1,-5.890736580E0,-1.463620186E0,-2.739360809E0
8.764276695E1,-5.383387566E0,-2.873348236E0,-2.441234589E0
8.764776356E1,-4.916423798E0,-4.367446899E0,-1.111746073E0
8.765276018E1,-4.894588470E0,-6.179270744E0,7.989487648E-1
8.765775679E1,-4.663064957E0,-8.305516243E0,2.557479620E0
8.766275341E1,-3.900646925E0,-1.017111683E1,4.720787525E0
8.766775002E1,-3.765054464E0,-1.104068279E1,5.753937721E0
8.767274664E1,-3.883801222E0,-1.047223759E1,4.425796509E0
8.767774325E1,-4.190953732E0,-8.564011574E0,1.052817822E0
8.768273987E1,-4.265070915E0,-5.817557335E0,-2.649471998E0
8.768773648E1,-3.774472475E0,-3.121121407E0,-5.137131691E0
8.769273310E1,-3.450734854E0,-1.041133881E0,-6.571651936E0
8.769772971E1,-3.285617113E0,6.206989288E-1,-8.116361618E0
8.770272632E1,-3.765621185E0,2.414291859E0,-9.398164749E0
8.770772294E1,-4.640330315E0,4.366352081E0,-1.063521385E1
8.771271955E1,-4.862499714E0,6.193383694E0,-1.139679718E1
8.771771617E1,-4.886762619E0,7.169716835E0,-1.160672569E1
8.772271278E1,-5.695373535E0,7.478425980E0,-1.094200230E1
8.772770940E1,-5.823064327E0,7.511849403E0,-1.033489037E1
8.773270601E1,-6.815595627E0,6.968243599E0,-1.020964336E1
8.773770263E1,-8.332489967E0,5.939012527E0,-9.443285942E0
8.774269924E1,-9.014509201E0,5.378674984E0,-8.216575623E0
8.774769586E1,-8.807300568E0,5.373179913E0,-6.277351856E0
8.775269247E1,-8.692632675E0,5.282992363E0,-4.268373489E0
8.775768909E1,-8.693212509E0,5.125412941E0,-2.625583172E0
8.776268570E1,-8.355369568E0,4.784515858E0,-1.500621438E0
8.776768232E1,-7.101793289E0,4.312787056E0,-1.542975783E0
8.777267893E1,-5.259348869E0,3.665518761E0,-3.182720184E0
8.777767554E1,-2.932247400E0,2.647672653E0,-5.955295563E0
8.778267216E1,-7.943928242E-1,1.059149742E0,-8.608576775E0
8.778766877E1,4.355715513E-1,-6.812896729E-1,-1.018062210E1
8.779266539E1,9.088849425E-1,-2.306733131E0,-9.909927368E0
8.779766200E1,1.063860297E0,-3.084045410E0,-8.886383057E0
8.780265862E1,1.429507732E0,-2.840155602E0,-8.226972580E0
8.780765523E1,1.641831160E0,-2.396857262E0,-7.462384224E0
8.781265185E1,2.153089046E0,-2.512122154E0,-6.969284534E0
8.781764846E1,2.933458090E0,-3.351243973E0,-6.583049297E0
8.782264508E1,4.527457237E0,-4.914418221E0,-6.355209827E0
8.782764169E1,6.702492714E0,-6.711879730E0,-6.010249615E0
8.783263830E1,9.246261597E0,-8.359955788E0,-5.072003365E0
8.783763492E1,1.196181679E1,-9.674048424E0,-4.144855976E0
8.784263153E1,1.415180492E1,-1.046048069E1,-3.489153385E0
8.784762815E1,1.576729774E1,-1.040421295E1,-2.294776440E0
8.785262476E1,1.640162659E1,-9.102722168E0,-1.109167695E0
8.785762138E1,1.560196209E1,-6.781030655E0,9.300529957E-3
8.786261799E1,1.283580875E1,-3.948942184E0,1.076665282E0
8.786761732E1,9.302337646E0,-1.632039070E0,2.581870556E0
8.787261825E1,6.490866661E0,-3.347930908E-1,3.947795630E0
8.787761383E1,4.363770485E0,4.633283615E-1,4.886647224E0
8.788260940E1,2.618056536E0,1.196254730E0,5.383017540E0
8.788760497E1,1.496207237E0,1.790246010E0,5.561539650E0
8.789260054E1,5.319201350E-1,2.327165604E0,5.251301765E0
8.789759612E1,-5.415114164E-1,2.807352066E0,4.715342522E0
8.790259185E1,-1.556885600E0,3.142549515E0,4.147338390E0
8.790758784E1,-2.608111382E0,3.424010277E0,3.522329807E0
8.791258409E1,-3.104072809E0,3.551489830E0,3.185431004E0
8.791758060E1,-3.575546503E0,3.262140274E0,3.242051601E0
8.792257737E1,-4.117470264E0,2.836507797E0,2.678570509E0
8.792757440E1,-4.378298759E0,2.444710255E0,2.001882315E0
8.793257169E1,-4.205356598E0,2.208727837E0,1.032696724E0
8.793756909E1,-4.322422504E0,2.070940018E0,1.006944180E-1
8.794256648E1,-3.938497305E0,1.741690636E0,-4.887177646E-1
8.794756388E1,-3.561679840E0,1.345611572E0,-6.689852476E-1
8.795256127E1,-3.494798183E0,8.588342667E-1,-5.816412568E-1
8.795755867E1,-3.537369490E0,5.470180511E-1,-5.358281136E-1
8.796255606E1,-3.357174873E0,4.505691528E-1,-5.119584203E-1
8.796755346E1,-2.858225584E0,4.758720398E-1,-4.452767968E-1
